"","schid","Public","TCSHORT","STRATIO","STIDSTD","Female","LangAtHome","PARED","HOMEPOS","IMMIG","PV1MATH","cycle"
"1",9,1,-1.4551,18.4298,84005755,1,1,16,0.1958,1,540.857,1
"2",9,1,-1.4551,18.4298,84001346,0,1,12,-0.4156,1,539.596,1
"3",9,1,-1.4551,18.4298,84007543,1,1,16,-0.4289,1,448.394,1
"4",9,1,-1.4551,18.4298,84007189,1,1,12,-0.5102,1,481.334,1
"5",9,1,-1.4551,18.4298,84001873,1,1,16,4.0071,1,630.319,1
"6",9,1,-1.4551,18.4298,84002215,1,1,16,-0.5625,1,457.594,1
"7",9,1,-1.4551,18.4298,84000055,0,1,14,0.4856,1,591.659,1
"8",9,1,-1.4551,18.4298,84008425,0,1,12,-0.6157,1,303.027,1
"9",9,1,-1.4551,18.4298,84004399,1,1,16,1.3448,0,496.126,1
"10",9,1,-1.4551,18.4298,84005877,0,1,16,0.6031,1,499.141,1
"11",9,1,-1.4551,18.4298,84004382,0,1,16,2.2198,1,679.601,1
"12",9,1,-1.4551,18.4298,84003126,1,1,16,0.5647,1,458.595,1
"13",9,1,-1.4551,18.4298,84005248,0,1,12,-0.054,1,594.17,1
"14",9,1,-1.4551,18.4298,84004495,0,1,16,-1.8772,1,279.084,1
"15",9,1,-1.4551,18.4298,84002512,0,1,16,0.9557,1,543.986,1
"16",9,1,-1.4551,18.4298,84004017,1,1,6,-1.7447,1,480.774,1
"17",9,1,-1.4551,18.4298,84008463,0,1,16,0.0867,1,454.214,1
"18",9,1,-1.4551,18.4298,84001284,0,1,14,1.3003,1,453.394,1
"19",9,1,-1.4551,18.4298,84005898,0,1,16,0.3618,1,420.981,1
"20",9,1,-1.4551,18.4298,84002713,0,1,16,1.1793,1,504.108,1
"21",22,1,0.6736,22.3054,84001497,1,1,16,0.5654,1,482.614,1
"22",22,1,0.6736,22.3054,84007379,1,1,16,0.4721,1,489.768,1
"23",22,1,0.6736,22.3054,84007530,1,1,12,0.7253,1,613.649,1
"24",22,1,0.6736,22.3054,84003135,0,1,16,1.0596,1,630.984,1
"25",22,1,0.6736,22.3054,84007443,1,1,14,-0.1976,1,365.079,1
"26",22,1,0.6736,22.3054,84003290,0,1,16,0.5279,1,553.742,1
"27",22,1,0.6736,22.3054,84005581,1,1,12,-1.3748,1,357.85,1
"28",22,1,0.6736,22.3054,84000895,0,1,16,2.0735,1,351.351,1
"29",22,1,0.6736,22.3054,84008359,0,1,16,5.3188,1,396.944,1
"30",22,1,0.6736,22.3054,84004961,0,0,16,-0.4528,0,574.239,1
"31",22,1,0.6736,22.3054,84005204,1,1,16,0.1087,1,480.846,1
"32",22,1,0.6736,22.3054,84004302,1,1,16,-0.0023,1,478.633,1
"33",22,1,0.6736,22.3054,84004305,0,1,16,1.2419,1,453.65,1
"34",22,1,0.6736,22.3054,84004587,1,1,9,-1.7345,1,459.49,1
"35",22,1,0.6736,22.3054,84000276,0,0,9,-1.0324,0,439.245,1
"36",22,1,0.6736,22.3054,84003884,0,1,16,-0.7266,1,297.982,1
"37",22,1,0.6736,22.3054,84004342,1,1,16,1.4611,1,456.035,1
"38",22,1,0.6736,22.3054,84006103,1,1,16,-0.6225,1,614.564,1
"39",22,1,0.6736,22.3054,84007678,1,1,9,-1.3394,1,406.971,1
"40",22,1,0.6736,22.3054,84003424,0,1,16,1.0075,1,500.664,1
"41",1,1,0.8307,4,84002931,0,1,12,-1.3088,1,343.255,1
"42",1,1,0.8307,4,84003985,1,1,16,0.503,1,702.416,1
"43",1,1,0.8307,4,84004633,0,1,16,-0.6939,1,542.92,1
"44",1,1,0.8307,4,84003259,0,1,14,-0.4269,1,564.607,1
"45",1,1,0.8307,4,84002916,1,1,16,0.4546,1,456.49,1
"46",1,1,0.8307,4,84007677,1,1,12,0.0893,1,523.436,1
"47",1,1,0.8307,4,84007979,0,1,16,0.9572,1,393.741,1
"48",1,1,0.8307,4,84000536,0,1,12,-0.5057,1,442.603,1
"49",1,1,0.8307,4,84000353,0,1,16,-0.5709,1,442.575,1
"50",1,1,0.8307,4,84005420,1,1,12,0.5669,1,459.532,1
"51",1,1,0.8307,4,84006420,1,1,12,-1.4933,1,284.676,1
"52",1,1,0.8307,4,84002584,0,1,16,-0.5785,1,339.221,1
"53",1,1,0.8307,4,84008420,0,1,14,-1.8476,1,561.652,1
"54",1,1,0.8307,4,84001624,0,1,12,-0.5015,1,443.274,1
"55",1,1,0.8307,4,84002531,1,1,14,-0.4736,1,488.145,1
"56",1,1,0.8307,4,84001240,0,1,16,0.5023,1,489.73,1
"57",1,1,0.8307,4,84000304,1,1,12,-2.2036,1,384.319,1
"58",1,1,0.8307,4,84003351,0,1,16,-0.8302,1,604.471,1
"59",1,1,0.8307,4,84003965,1,1,16,0.3779,1,595.642,1
"60",1,1,0.8307,4,84001714,1,1,12,0.029,1,407.973,1
"61",7,1,-0.3265,13.7197,84000357,0,1,16,-0.8391,1,584.082,1
"62",7,1,-0.3265,13.7197,84003035,1,1,12,-1.2929,1,496.256,1
"63",7,1,-0.3265,13.7197,84002993,1,1,16,-0.3047,1,519.975,1
"64",7,1,-0.3265,13.7197,84007728,0,1,16,-1.0287,1,524.34,1
"65",7,1,-0.3265,13.7197,84007278,0,1,16,2.114,1,442.443,1
"66",7,1,-0.3265,13.7197,84000842,0,1,12,0.7472,1,523.959,1
"67",7,1,-0.3265,13.7197,84002836,1,1,14,-0.87,1,411.381,1
"68",7,1,-0.3265,13.7197,84006702,1,1,14,-0.3463,1,395.504,1
"69",7,1,-0.3265,13.7197,84005919,0,1,12,0.7284,1,539.066,1
"70",7,1,-0.3265,13.7197,84001954,0,1,12,-1.2406,1,347.724,1
"71",7,1,-0.3265,13.7197,84002962,0,1,16,0.73,1,482.658,1
"72",7,1,-0.3265,13.7197,84001472,0,1,12,-0.3313,1,444.333,1
"73",7,1,-0.3265,13.7197,84006433,1,1,16,1.2034,1,458.425,1
"74",7,1,-0.3265,13.7197,84001257,0,1,9,-0.9311,1,429.358,1
"75",7,1,-0.3265,13.7197,84004476,0,1,12,0.0985,1,462.136,1
"76",7,1,-0.3265,13.7197,84007795,1,1,12,-1.1059,1,366.24,1
"77",7,1,-0.3265,13.7197,84001037,1,1,12,-0.1613,1,327.067,1
"78",7,1,-0.3265,13.7197,84004334,1,1,16,0.5133,1,454.44,1
"79",7,1,-0.3265,13.7197,84007671,0,1,14,0.0827,1,473.595,1
"80",7,1,-0.3265,13.7197,84001733,1,0,9,0.5189,0,526.632,1
"81",2,1,0.2633,16.001,84008086,0,1,14,0.2366,1,479.993,1
"82",2,1,0.2633,16.001,84007458,0,1,12,-1.099,1,380.955,1
"83",2,1,0.2633,16.001,84005029,1,0,14,-0.4121,1,434.057,1
"84",2,1,0.2633,16.001,84001054,0,1,12,-1.3163,1,491.062,1
"85",2,1,0.2633,16.001,84000511,0,1,12,-0.0978,1,370.725,1
"86",2,1,0.2633,16.001,84001594,1,1,16,-1.7264,0,448.596,1
"87",2,1,0.2633,16.001,84004888,0,1,12,-1.2344,1,404.463,1
"88",2,1,0.2633,16.001,84000416,1,1,14,-0.113,0,519.176,1
"89",2,1,0.2633,16.001,84001541,0,1,12,-0.2576,0,547.563,1
"90",2,1,0.2633,16.001,84006339,1,1,12,-0.9882,1,474.871,1
"91",2,1,0.2633,16.001,84003914,0,1,12,-0.6147,1,485.95,1
"92",2,1,0.2633,16.001,84003530,0,1,16,-1.9074,1,397.926,1
"93",2,1,0.2633,16.001,84007617,0,0,16,-0.871,1,319.465,1
"94",2,1,0.2633,16.001,84002725,0,1,9,-0.86,1,450.253,1
"95",2,1,0.2633,16.001,84007279,0,1,14,-0.6107,1,492.371,1
"96",2,1,0.2633,16.001,84004003,1,0,12,0.4346,0,523.718,1
"97",2,1,0.2633,16.001,84006351,1,1,14,0.571,0,392.451,1
"98",2,1,0.2633,16.001,84002673,1,1,12,0.0529,1,518.396,1
"99",2,1,0.2633,16.001,84007759,0,1,12,0.1749,0,466.621,1
"100",2,1,0.2633,16.001,84007973,0,1,16,0.704,0,485.204,1
"101",20,1,0.5854,5.4615,84005963,0,1,12,0.9931,1,269.842,1
"102",20,1,0.5854,5.4615,84002297,0,1,14,-0.9404,1,309.368,1
"103",20,1,0.5854,5.4615,84003211,0,1,12,-1.3806,1,600.152,1
"104",20,1,0.5854,5.4615,84001649,0,1,12,-0.4967,1,459.729,1
"105",20,1,0.5854,5.4615,84007101,1,1,16,0.4683,1,358.897,1
"106",20,1,0.5854,5.4615,84004409,1,1,16,-0.3299,1,367.499,1
"107",20,1,0.5854,5.4615,84001504,1,1,16,0.2437,1,518.387,1
"108",20,1,0.5854,5.4615,84004079,1,1,16,-0.3174,1,256.308,1
"109",20,1,0.5854,5.4615,84001405,1,1,16,-0.8981,1,362.963,1
"110",20,1,0.5854,5.4615,84001816,0,1,14,-0.8602,1,435.318,1
"111",20,1,0.5854,5.4615,84004197,0,1,16,-1.6626,1,265.038,1
"112",20,1,0.5854,5.4615,84005250,1,1,12,-2.2722,1,342.748,1
"113",20,1,0.5854,5.4615,84002085,1,1,16,1.1807,1,422.398,1
"114",20,1,0.5854,5.4615,84000797,1,1,16,0.64,1,247.335,1
"115",20,1,0.5854,5.4615,84004497,0,1,16,-0.3492,1,397.353,1
"116",20,1,0.5854,5.4615,84001658,0,1,9,-0.3423,1,415.232,1
"117",20,1,0.5854,5.4615,84000417,0,1,12,1.5055,1,493.839,1
"118",20,1,0.5854,5.4615,84000860,0,1,12,-0.9273,1,310.593,1
"119",20,1,0.5854,5.4615,84003101,1,0,6,0.6045,0,520.952,1
"120",20,1,0.5854,5.4615,84002019,1,1,14,-1.5166,1,328.21,1
"121",3,1,-1.4551,24.9851,84007972,0,1,16,-0.1298,1,607.429,1
"122",3,1,-1.4551,24.9851,84000312,0,1,16,0.5982,0,628.061,1
"123",3,1,-1.4551,24.9851,84004209,1,0,16,0.4989,0,575.043,1
"124",3,1,-1.4551,24.9851,84000980,1,1,16,1.4055,1,670.879,1
"125",3,1,-1.4551,24.9851,84001309,0,1,16,1.3221,0,672.266,1
"126",3,1,-1.4551,24.9851,84007767,0,0,12,-0.5818,0,450.053,1
"127",3,1,-1.4551,24.9851,84001555,1,1,16,1.3184,1,641.712,1
"128",3,1,-1.4551,24.9851,84007198,0,1,16,0.0664,1,610.878,1
"129",3,1,-1.4551,24.9851,84005533,1,1,16,0.926,1,483.749,1
"130",3,1,-1.4551,24.9851,84003815,0,1,12,-0.766,1,541.56,1
"131",3,1,-1.4551,24.9851,84007472,0,1,16,-0.2102,1,692.691,1
"132",3,1,-1.4551,24.9851,84008031,1,1,16,0.4693,1,601.297,1
"133",3,1,-1.4551,24.9851,84004069,0,1,16,2.0657,1,565.815,1
"134",3,1,-1.4551,24.9851,84008578,1,1,16,0.413,1,608.958,1
"135",3,1,-1.4551,24.9851,84004805,1,1,16,1.9071,1,656.057,1
"136",3,1,-1.4551,24.9851,84006307,0,1,16,1.0527,1,568.328,1
"137",3,1,-1.4551,24.9851,84002308,1,1,16,0.5839,0,538.033,1
"138",3,1,-1.4551,24.9851,84005196,1,1,12,0.8183,0,403.575,1
"139",3,1,-1.4551,24.9851,84001863,1,1,16,0.8399,1,491.297,1
"140",3,1,-1.4551,24.9851,84000266,1,1,12,0.4401,1,543.522,1
"141",24,1,-1.4551,14.8316,84005181,0,1,16,1.3283,1,444.598,1
"142",24,1,-1.4551,14.8316,84005368,0,1,16,1.2503,1,550.517,1
"143",24,1,-1.4551,14.8316,84006785,0,0,9,-0.682,0,497.25,1
"144",24,1,-1.4551,14.8316,84000746,0,1,12,-0.8508,1,504.004,1
"145",24,1,-1.4551,14.8316,84000127,0,1,16,0.9853,1,511.354,1
"146",24,1,-1.4551,14.8316,84000696,1,1,14,-1.2091,1,498.55,1
"147",24,1,-1.4551,14.8316,84003568,1,1,16,-0.3848,1,484.283,1
"148",24,1,-1.4551,14.8316,84003798,1,1,16,-0.4811,1,553.574,1
"149",24,1,-1.4551,14.8316,84006720,1,1,14,1.1582,1,472.76,1
"150",24,1,-1.4551,14.8316,84003597,0,1,16,0.9663,1,574.964,1
"151",24,1,-1.4551,14.8316,84005666,1,1,16,0.0094,1,470.834,1
"152",24,1,-1.4551,14.8316,84006032,0,0,12,-0.4007,0,558.743,1
"153",24,1,-1.4551,14.8316,84002186,0,1,16,1.2176,1,497.425,1
"154",24,1,-1.4551,14.8316,84002670,1,1,16,1.0966,1,547.172,1
"155",24,1,-1.4551,14.8316,84004657,0,1,12,0.4618,1,612.118,1
"156",24,1,-1.4551,14.8316,84007370,1,1,12,-0.9983,1,423.606,1
"157",24,1,-1.4551,14.8316,84000766,0,1,16,2.6525,1,467.937,1
"158",24,1,-1.4551,14.8316,84002616,0,1,16,2.4697,1,630.714,1
"159",24,1,-1.4551,14.8316,84002797,0,1,16,0.1644,1,572.096,1
"160",24,1,-1.4551,14.8316,84001382,1,1,16,0.5221,1,433.277,1
"161",5,1,0.6231,16.1538,84000501,0,0,6,-1.3599,0,402.615,1
"162",5,1,0.6231,16.1538,84003315,1,1,16,1.0514,1,401.969,1
"163",5,1,0.6231,16.1538,84000790,1,1,12,-0.6601,1,270.248,1
"164",5,1,0.6231,16.1538,84007887,1,1,16,-0.3191,1,452.246,1
"165",5,1,0.6231,16.1538,84006285,0,1,9,-1.1184,0,402.067,1
"166",5,1,0.6231,16.1538,84006122,1,0,14,-2.2721,1,427.726,1
"167",5,1,0.6231,16.1538,84006689,0,1,16,1.8161,1,396.08,1
"168",5,1,0.6231,16.1538,84005240,1,1,16,-0.4972,1,310.096,1
"169",5,1,0.6231,16.1538,84006787,1,1,14,-1.3301,1,372.184,1
"170",5,1,0.6231,16.1538,84007659,0,1,14,-0.9772,1,495.547,1
"171",5,1,0.6231,16.1538,84003158,0,1,12,-1.3115,1,428.836,1
"172",5,1,0.6231,16.1538,84000870,1,1,14,0.4697,1,374.066,1
"173",5,1,0.6231,16.1538,84004612,0,1,16,1.6816,1,395.923,1
"174",5,1,0.6231,16.1538,84000059,0,1,12,-1.542,1,371.8,1
"175",5,1,0.6231,16.1538,84000406,0,1,12,-1.0248,1,357.279,1
"176",5,1,0.6231,16.1538,84000720,1,1,14,-1.2421,1,352.624,1
"177",5,1,0.6231,16.1538,84003689,0,1,12,-0.614,1,448.005,1
"178",5,1,0.6231,16.1538,84003291,1,1,12,0.9802,1,408.932,1
"179",5,1,0.6231,16.1538,84001508,0,1,14,-2.3301,1,534.197,1
"180",5,1,0.6231,16.1538,84003400,1,1,16,-1.271,1,431.561,1
"181",19,1,-1.4551,11.2222,84007168,1,1,16,0.5034,1,407.561,1
"182",19,1,-1.4551,11.2222,84000492,1,1,16,1.5233,1,605.13,1
"183",19,1,-1.4551,11.2222,84000699,1,1,14,-0.2465,1,528.471,1
"184",19,1,-1.4551,11.2222,84001178,1,1,16,1.598,1,421.106,1
"185",19,1,-1.4551,11.2222,84006667,0,1,14,2.51,1,532.154,1
"186",19,1,-1.4551,11.2222,84001181,0,1,16,1.4873,1,350.88,1
"187",19,1,-1.4551,11.2222,84007574,1,1,16,-1.1349,1,594.776,1
"188",19,1,-1.4551,11.2222,84004083,1,1,12,0.637,1,400.469,1
"189",19,1,-1.4551,11.2222,84003791,1,1,16,2.546,1,573.19,1
"190",19,1,-1.4551,11.2222,84002681,0,1,16,1.952,1,563.02,1
"191",19,1,-1.4551,11.2222,84001008,1,1,16,3.9785,1,629.531,1
"192",19,1,-1.4551,11.2222,84002497,0,1,16,2.1778,1,527.672,1
"193",19,1,-1.4551,11.2222,84007484,0,1,16,2.1648,1,624.634,1
"194",19,1,-1.4551,11.2222,84005192,0,1,16,1.4701,1,516.872,1
"195",19,1,-1.4551,11.2222,84005189,0,1,14,1.0576,1,525.675,1
"196",19,1,-1.4551,11.2222,84003318,0,1,16,2.0423,1,476.547,1
"197",19,1,-1.4551,11.2222,84002892,1,1,12,-0.7159,1,535.05,1
"198",19,1,-1.4551,11.2222,84002252,0,1,16,0.2568,1,557.314,1
"199",19,1,-1.4551,11.2222,84006064,0,1,16,0.3401,0,525.964,1
"200",19,1,-1.4551,11.2222,84007625,0,1,16,0.2588,1,477.04,1
"201",17,1,-1.4551,13.1273,84005105,0,1,12,-0.8733,1,430.132,1
"202",17,1,-1.4551,13.1273,84003725,0,1,16,-0.0963,1,578.072,1
"203",17,1,-1.4551,13.1273,84000482,0,1,16,0.9643,1,535.74,1
"204",17,1,-1.4551,13.1273,84002953,1,1,9,-1.7736,1,396.611,1
"205",17,1,-1.4551,13.1273,84001430,1,1,16,0.1404,1,500.157,1
"206",17,1,-1.4551,13.1273,84005077,0,1,14,0.0811,1,416.318,1
"207",17,1,-1.4551,13.1273,84001285,1,1,16,-0.8165,1,367.756,1
"208",17,1,-1.4551,13.1273,84004348,1,1,16,0.0796,1,573.178,1
"209",17,1,-1.4551,13.1273,84001785,1,1,12,1.3287,1,541.673,1
"210",17,1,-1.4551,13.1273,84008103,1,1,12,-0.5499,1,456.639,1
"211",17,1,-1.4551,13.1273,84003349,0,1,12,-0.7566,1,453.462,1
"212",17,1,-1.4551,13.1273,84007908,0,0,9,-2.4032,0,318.114,1
"213",17,1,-1.4551,13.1273,84004451,0,1,16,-2.7459,1,345.385,1
"214",17,1,-1.4551,13.1273,84007377,0,1,16,-0.392,1,424.706,1
"215",17,1,-1.4551,13.1273,84000836,1,1,16,-0.268,1,459.649,1
"216",17,1,-1.4551,13.1273,84008042,1,1,16,-0.4517,1,308.758,1
"217",17,1,-1.4551,13.1273,84004631,1,1,12,-0.731,0,596.656,1
"218",17,1,-1.4551,13.1273,84007688,0,1,16,-1.2905,1,529.877,1
"219",17,1,-1.4551,13.1273,84003545,0,1,12,0.3688,1,438.593,1
"220",17,1,-1.4551,13.1273,84000543,0,1,16,1.5424,1,446.202,1
"221",12,1,0.8242,8,84002722,1,1,14,-0.7779,1,395.199,1
"222",12,1,0.8242,8,84007754,0,1,16,0.2685,1,513.929,1
"223",12,1,0.8242,8,84000110,1,1,16,0.6459,1,680.12,1
"224",12,1,0.8242,8,84000145,0,1,16,0.4922,1,545.252,1
"225",12,1,0.8242,8,84002294,1,1,16,1.0432,1,450.5,1
"226",12,1,0.8242,8,84006580,1,1,16,0.7612,1,506.54,1
"227",12,1,0.8242,8,84005594,1,1,16,0.7335,1,456.855,1
"228",12,1,0.8242,8,84005270,1,0,16,0.6583,0,581.106,1
"229",12,1,0.8242,8,84004996,1,1,14,-0.2637,1,450.799,1
"230",12,1,0.8242,8,84006602,0,1,14,-0.6562,1,512.141,1
"231",12,1,0.8242,8,84005959,1,1,16,1.6618,1,531.766,1
"232",12,1,0.8242,8,84002930,1,1,16,0.0963,1,488.201,1
"233",12,1,0.8242,8,84001884,1,1,16,-0.706,1,427.517,1
"234",12,1,0.8242,8,84002585,1,1,16,0.5606,1,430.574,1
"235",12,1,0.8242,8,84007258,1,1,16,-0.34,1,366.671,1
"236",12,1,0.8242,8,84000009,1,1,16,0.7143,1,590.887,1
"237",12,1,0.8242,8,84003613,1,1,16,3.0109,1,552.856,1
"238",12,1,0.8242,8,84005102,0,1,12,-2.7434,1,366.537,1
"239",12,1,0.8242,8,84003049,0,1,16,0.7192,1,473.144,1
"240",12,1,0.8242,8,84000033,1,1,14,0.9002,1,460.996,1
"241",10,1,0.8371,13.1,84001955,0,1,16,-1.5661,1,318.428,1
"242",10,1,0.8371,13.1,84004265,0,1,16,-2.0446,1,363.142,1
"243",10,1,0.8371,13.1,84000878,1,1,16,-0.5847,1,385.364,1
"244",10,1,0.8371,13.1,84001518,0,1,14,-0.872,1,356.155,1
"245",10,1,0.8371,13.1,84003526,1,1,12,-0.0109,1,304.317,1
"246",10,1,0.8371,13.1,84003044,0,1,16,-0.5858,1,326.086,1
"247",10,1,0.8371,13.1,84007482,1,1,12,-0.7253,1,393.523,1
"248",10,1,0.8371,13.1,84001814,0,1,9,-0.3025,1,478.565,1
"249",10,1,0.8371,13.1,84000601,1,1,14,-1.5164,1,457.38,1
"250",10,1,0.8371,13.1,84002444,1,1,12,-1.7677,1,366.528,1
"251",10,1,0.8371,13.1,84003188,1,1,14,-0.6512,1,374.176,1
"252",10,1,0.8371,13.1,84000242,1,1,14,-0.8431,1,380.417,1
"253",10,1,0.8371,13.1,84007063,1,1,14,0.3428,1,349.451,1
"254",10,1,0.8371,13.1,84000325,0,1,16,-2.4334,1,433.35,1
"255",10,1,0.8371,13.1,84006802,1,1,14,0.3762,1,356.521,1
"256",10,1,0.8371,13.1,84007636,1,1,9,-1.78,1,382.058,1
"257",10,1,0.8371,13.1,84000279,0,1,12,-2.1482,1,330.032,1
"258",10,1,0.8371,13.1,84003804,0,1,12,-1.751,1,410.932,1
"259",10,1,0.8371,13.1,84004295,0,1,12,-0.371,1,464.016,1
"260",10,1,0.8371,13.1,84001141,0,1,16,-0.3334,1,337.886,1
"261",8,1,-1.4551,10.5348,84003074,0,1,16,-0.8886,1,445.445,1
"262",8,1,-1.4551,10.5348,84005896,1,0,12,-0.6241,0,488.722,1
"263",8,1,-1.4551,10.5348,84008542,1,1,16,0.5233,1,457.356,1
"264",8,1,-1.4551,10.5348,84004822,0,0,12,-1.1676,0,567.22,1
"265",8,1,-1.4551,10.5348,84005774,1,1,12,0.3763,1,525.343,1
"266",8,1,-1.4551,10.5348,84005174,1,1,16,0.4247,1,462.508,1
"267",8,1,-1.4551,10.5348,84006986,0,1,16,0.246,1,534.472,1
"268",8,1,-1.4551,10.5348,84005509,0,1,16,0.2944,1,522.723,1
"269",8,1,-1.4551,10.5348,84000006,1,1,14,-0.1313,1,431.68,1
"270",8,1,-1.4551,10.5348,84005223,0,1,16,-0.3722,1,563.002,1
"271",8,1,-1.4551,10.5348,84004768,0,1,14,-1.4695,1,528.336,1
"272",8,1,-1.4551,10.5348,84003859,0,1,16,0.7423,1,595.885,1
"273",8,1,-1.4551,10.5348,84003817,1,1,14,-0.3135,1,464.475,1
"274",8,1,-1.4551,10.5348,84001797,1,1,16,0.4311,1,315.487,1
"275",8,1,-1.4551,10.5348,84001601,1,1,12,0.9244,1,444.206,1
"276",8,1,-1.4551,10.5348,84005378,0,1,16,-0.0645,1,420.394,1
"277",8,1,-1.4551,10.5348,84001134,0,1,12,-0.8707,1,403.258,1
"278",8,1,-1.4551,10.5348,84006824,0,1,16,1.5443,1,510.046,1
"279",8,1,-1.4551,10.5348,84006283,0,1,12,-0.6461,1,511.225,1
"280",8,1,-1.4551,10.5348,84008443,0,1,16,0.3747,1,627.262,1
"281",4,1,0.3786,12.7119,84000443,1,1,12,-0.5562,1,487.664,1
"282",4,1,0.3786,12.7119,84003072,1,1,12,-0.6357,1,471.616,1
"283",4,1,0.3786,12.7119,84006935,0,1,14,-0.9058,1,575.604,1
"284",4,1,0.3786,12.7119,84008186,0,1,16,-0.9606,1,466.609,1
"285",4,1,0.3786,12.7119,84008314,0,1,16,1.1968,1,550.229,1
"286",4,1,0.3786,12.7119,84003554,1,1,12,-1.6393,1,380.228,1
"287",4,1,0.3786,12.7119,84000165,0,1,16,-1.0993,1,506.494,1
"288",4,1,0.3786,12.7119,84000498,0,1,16,0.1663,1,491.929,1
"289",4,1,0.3786,12.7119,84002941,1,1,12,-0.8541,1,391.691,1
"290",4,1,0.3786,12.7119,84008554,1,1,14,1.1453,1,527.891,1
"291",4,1,0.3786,12.7119,84002571,0,1,12,-0.9025,1,574.376,1
"292",4,1,0.3786,12.7119,84001193,1,1,16,1.9682,1,464.297,1
"293",4,1,0.3786,12.7119,84006350,0,1,16,-1.9055,1,401.864,1
"294",4,1,0.3786,12.7119,84002565,1,1,16,-0.1857,1,354.099,1
"295",4,1,0.3786,12.7119,84003431,0,1,12,-0.6201,1,462.256,1
"296",4,1,0.3786,12.7119,84000384,0,1,16,-0.9391,1,357.291,1
"297",4,1,0.3786,12.7119,84006817,0,1,16,0.9078,1,589.8,1
"298",4,1,0.3786,12.7119,84004869,1,1,14,-0.2238,1,445.183,1
"299",4,1,0.3786,12.7119,84000791,0,1,16,0.695,1,489.947,1
"300",4,1,0.3786,12.7119,84004970,1,1,12,-1.0978,1,380.15,1
"301",15,1,0.1825,16.81,84000729,0,1,14,-0.8438,1,329.259,1
"302",15,1,0.1825,16.81,84008352,0,1,16,-1.1163,1,418.612,1
"303",15,1,0.1825,16.81,84005134,1,1,16,0.0082,1,504.06,1
"304",15,1,0.1825,16.81,84003729,0,0,14,-0.2687,0,293.319,1
"305",15,1,0.1825,16.81,84008551,1,1,14,-0.2841,1,419.03,1
"306",15,1,0.1825,16.81,84003533,0,0,16,0.8423,0,471.871,1
"307",15,1,0.1825,16.81,84001939,0,1,14,-1.2393,1,426.626,1
"308",15,1,0.1825,16.81,84008269,1,1,12,-0.7956,1,508.958,1
"309",15,1,0.1825,16.81,84005480,0,1,12,-2.3118,1,381.329,1
"310",15,1,0.1825,16.81,84000754,0,1,16,-0.4532,1,517.651,1
"311",15,1,0.1825,16.81,84003843,0,1,12,-1.339,0,388.735,1
"312",15,1,0.1825,16.81,84002072,0,1,12,-1.4866,1,338.961,1
"313",15,1,0.1825,16.81,84005682,0,1,12,-0.768,1,469.007,1
"314",15,1,0.1825,16.81,84003162,1,0,16,1.2859,0,396.445,1
"315",15,1,0.1825,16.81,84003202,1,1,12,-1.8887,1,374.163,1
"316",15,1,0.1825,16.81,84005187,1,1,9,0.1429,1,368.948,1
"317",15,1,0.1825,16.81,84007944,0,1,12,-0.5687,1,399.398,1
"318",15,1,0.1825,16.81,84005516,1,1,14,0.2652,1,402.835,1
"319",15,1,0.1825,16.81,84008261,1,0,16,-0.7028,0,387.47,1
"320",15,1,0.1825,16.81,84000623,0,1,12,-1.4024,1,599.673,1
"321",13,1,-1.4551,16.3788,84003762,1,1,16,1.77,1,497.149,1
"322",13,1,-1.4551,16.3788,84002282,1,1,16,0.3453,1,616.021,1
"323",13,1,-1.4551,16.3788,84004648,0,1,16,-1.8159,1,375.087,1
"324",13,1,-1.4551,16.3788,84002167,0,1,16,-0.3564,1,493.999,1
"325",13,1,-1.4551,16.3788,84002090,0,1,12,0.6317,1,573.896,1
"326",13,1,-1.4551,16.3788,84006900,1,1,16,-0.2579,1,491.604,1
"327",13,1,-1.4551,16.3788,84003770,0,0,9,-1.1822,0,344.176,1
"328",13,1,-1.4551,16.3788,84004042,0,1,16,0.2254,1,505.662,1
"329",13,1,-1.4551,16.3788,84003983,0,1,14,0.0456,1,496.677,1
"330",13,1,-1.4551,16.3788,84005602,0,0,12,-0.9926,0,397.413,1
"331",13,1,-1.4551,16.3788,84005764,1,1,12,-0.8144,1,425.756,1
"332",13,1,-1.4551,16.3788,84001724,0,1,12,0.3737,1,353.013,1
"333",13,1,-1.4551,16.3788,84008200,1,1,16,-0.0166,1,520.215,1
"334",13,1,-1.4551,16.3788,84002891,1,1,9,-1.1573,1,380.997,1
"335",13,1,-1.4551,16.3788,84005048,0,1,16,0.6039,1,558.458,1
"336",13,1,-1.4551,16.3788,84005416,0,0,12,0.3976,0,450.013,1
"337",13,1,-1.4551,16.3788,84001715,1,1,16,-0.262,1,545.063,1
"338",13,1,-1.4551,16.3788,84008258,1,0,14,-0.6294,1,401.924,1
"339",13,1,-1.4551,16.3788,84004391,0,1,16,-0.1095,1,428.073,1
"340",13,1,-1.4551,16.3788,84003858,0,1,12,-0.1708,1,441.805,1
"341",21,1,-1.4551,13.8913,84006540,1,1,12,-1.1631,1,416.283,1
"342",21,1,-1.4551,13.8913,84001722,0,1,14,-1.1733,1,422.542,1
"343",21,1,-1.4551,13.8913,84007826,1,1,12,-0.3206,1,429.402,1
"344",21,1,-1.4551,13.8913,84000898,1,1,16,1.9964,1,587.696,1
"345",21,1,-1.4551,13.8913,84004082,0,1,16,0.9262,1,438.318,1
