SCHID,PUBLIC,TCSHORT,STRATIO,STIDSTD,FEMALE,LANGATHOME,PARED,HOMEPOS,IMMIG,PV1MATH,CYCLE
73,1,-1.0544,20.576,2474,1,1,16,1.15,1,554.0661,3
73,1,-1.0544,20.576,2467,1,1,16,0.87,0,635.8545,3
73,1,-1.0544,20.576,2486,0,0,16,0.87,0,623.5473,3
65,1,-1.0911,12.255,1039,0,1,16,1.48,0,587.4046,3
65,1,-1.0911,12.255,1043,0,0,16,0.02,1,440.1854,3
65,1,-1.0911,12.255,1042,1,0,14,0.2,1,575.9542,3
65,1,-1.0911,12.255,1048,1,1,12,-1.46,1,559.5186,3
65,1,-1.0911,12.255,1044,0,1,14,-0.5,1,544.3293,3
65,1,-1.0911,12.255,1049,0,1,14,0.02,1,589.1182,3
65,1,-1.0911,12.255,1045,1,1,16,0.87,1,582.4973,3
65,1,-1.0911,12.255,1052,1,1,16,2.53,0,677.0603,3
65,1,-1.0911,12.255,1038,0,0,12,0.87,0,613.2653,3
65,1,-1.0911,12.255,1041,1,0,12,-0.5,0,434.1097,3
65,1,-1.0911,12.255,1051,1,0,14,-0.98,0,453.661,3
65,1,-1.0911,12.255,1054,0,1,12,-0.66,1,553.2092,3
65,1,-1.0911,12.255,1055,0,1,14,-0.5,1,545.6535,3
65,1,-1.0911,12.255,1040,1,1,16,2.53,0,607.7348,3
65,1,-1.0911,12.255,1056,0,1,16,0.87,0,538.4873,3
65,1,-1.0911,12.255,1037,1,1,16,-0.16,0,451.1684,3
65,1,-1.0911,12.255,1050,1,1,12,-1.63,1,521.818,3
65,1,-1.0911,12.255,1057,0,1,12,0.2,1,388.386,3
65,1,-1.0911,12.255,1053,1,0,14,-0.33,1,335.1846,3
65,1,-1.0911,12.255,1047,1,0,12,-0.33,0,416.8952,3
62,1,1.1868,19.372,594,0,1,12,0.41,1,526.8811,3
62,1,1.1868,19.372,583,0,1,12,-0.16,1,452.7263,3
62,1,1.1868,19.372,576,0,1,12,-0.66,1,562.5565,3
62,1,1.1868,19.372,584,0,1,12,0.87,1,415.0257,3
62,1,1.1868,19.372,593,1,1,16,0.62,1,371.4052,3
62,1,1.1868,19.372,573,1,0,12,-0.33,0,402.9522,3
62,1,1.1868,19.372,572,0,1,16,-1.3,1,490.1932,3
62,1,1.1868,19.372,569,0,1,12,0.02,0,529.8411,3
62,1,1.1868,19.372,592,0,1,9,-0.5,0,466.2019,3
62,1,1.1868,19.372,586,0,1,16,0.2,1,557.1039,3
62,1,1.1868,19.372,589,1,1,12,-0.66,1,475.0818,3
62,1,1.1868,19.372,570,1,1,14,0.62,0,529.8411,3
62,1,1.1868,19.372,571,0,1,12,0.02,1,526.7253,3
62,1,1.1868,19.372,575,0,1,16,0.02,1,510.0561,3
62,1,1.1868,19.372,588,1,1,16,1.91,0,453.661,3
62,1,1.1868,19.372,595,1,1,16,0.62,1,425.4635,3
62,1,1.1868,19.372,591,1,1,16,1.15,1,478.5091,3
62,1,1.1868,19.372,577,0,1,12,-0.33,1,454.5957,3
62,1,1.1868,19.372,587,1,1,12,1.15,1,503.2793,3
62,1,1.1868,19.372,581,0,1,14,0.02,0,502.5004,3
70,1,-1.0911,16.81,189,1,1,16,1.91,1,401.5501,3
70,1,-1.0911,16.81,196,1,1,16,1.91,1,519.637,3
70,1,-1.0911,16.81,201,1,0,14,1.48,0,574.3963,3
70,1,-1.0911,16.81,204,0,1,16,-0.66,1,458.101,3
70,1,-1.0911,16.81,214,1,1,16,0.02,1,509.2771,3
70,1,-1.0911,16.81,207,0,1,16,0.87,1,459.8146,3
70,1,-1.0911,16.81,202,0,1,16,1.48,0,587.1709,3
70,1,-1.0911,16.81,197,0,1,14,0.62,1,469.9408,3
70,1,-1.0911,16.81,191,0,1,16,1.91,1,570.1122,3
70,1,-1.0911,16.81,216,0,1,16,0.87,1,563.4133,3
70,1,-1.0911,16.81,206,0,1,16,0.41,1,595.5055,3
70,1,-1.0911,16.81,210,1,0,16,0.2,0,703.8557,3
70,1,-1.0911,16.81,213,1,1,16,0.2,1,679.3971,3
70,1,-1.0911,16.81,219,0,1,16,2.53,1,686.4075,3
70,1,-1.0911,16.81,205,1,1,16,0.41,1,457.7115,3
70,1,-1.0911,16.81,193,0,1,16,1.48,1,675.6582,3
70,1,-1.0911,16.81,199,1,1,16,0.02,1,600.1013,3
70,1,-1.0911,16.81,200,1,1,16,0.87,1,553.365,3
70,1,-1.0911,16.81,211,0,1,16,0.87,1,427.8782,3
70,1,-1.0911,16.81,192,1,1,12,0.87,1,494.7889,3
67,1,-1.0911,22.906,1261,1,0,9,-2.84,0,345.2329,3
67,1,-1.0911,22.906,1232,1,1,9,0.41,1,394.0723,3
67,1,-1.0911,22.906,1230,0,0,12,-1.14,0,406.2237,3
67,1,-1.0911,22.906,1240,1,1,12,-0.98,1,387.2955,3
67,1,-1.0911,22.906,1257,1,1,16,1.11,1,503.4351,3
67,1,-1.0911,22.906,1260,1,1,14,0.2,1,445.7937,3
67,1,-1.0911,22.906,1237,0,1,14,-1.46,1,428.1119,3
67,1,-1.0911,22.906,1235,1,1,12,0.2,1,478.8986,3
67,1,-1.0911,22.906,1249,0,0,16,0.41,1,583.2762,3
67,1,-1.0911,22.906,1251,0,1,12,-0.33,1,521.1949,3
67,1,-1.0911,22.906,1233,1,1,16,0.87,1,504.993,3
67,1,-1.0911,22.906,1241,0,1,14,-1.46,1,455.141,3
67,1,-1.0911,22.906,1248,0,1,14,1.76,1,474.5365,3
67,1,-1.0911,22.906,1246,1,1,16,0.87,1,413.7015,3
67,1,-1.0911,22.906,1256,0,1,9,-1.14,0,514.9634,3
67,1,-1.0911,22.906,1236,1,1,14,0.41,1,508.1866,3
67,1,-1.0911,22.906,1253,1,0,12,0.41,0,489.3363,3
67,1,-1.0911,22.906,1258,0,1,16,-0.82,1,509.6666,3
67,1,-1.0911,22.906,1234,1,1,16,-0.16,1,381.3756,3
67,1,-1.0911,22.906,1245,0,1,14,-1.98,1,429.436,3
55,1,0.9454,15.943,3753,0,1,12,-0.66,1,501.0983,3
55,1,0.9454,15.943,3756,0,1,16,-0.66,1,638.9702,3
55,1,0.9454,15.943,3755,1,1,16,0.2,1,406.5353,3
55,1,0.9454,15.943,3745,1,1,16,-1.3,1,350.7634,3
55,1,0.9454,15.943,3770,1,0,6,-1.8,0,327.8626,3
55,1,0.9454,15.943,3747,1,1,14,-0.5,1,445.7158,3
55,1,0.9454,15.943,3765,1,1,14,-0.98,1,520.6496,3
55,1,0.9454,15.943,3764,0,1,16,0.87,1,701.441,3
55,1,0.9454,15.943,3760,1,1,16,0.41,1,585.2236,3
55,1,0.9454,15.943,3757,0,1,16,0.41,1,461.762,3
55,1,0.9454,15.943,3777,1,1,16,-1.63,1,304.8839,3
55,1,0.9454,15.943,3776,0,1,14,-1.14,1,393.6049,3
55,1,0.9454,15.943,3771,1,1,16,-1.14,1,370.9378,3
55,1,0.9454,15.943,3750,0,1,12,1.48,1,488.09,3
55,1,0.9454,15.943,3775,1,1,12,1.15,1,461.3725,3
55,1,0.9454,15.943,3761,1,1,16,-0.88,1,269.0528,3
55,1,0.9454,15.943,3746,0,1,14,-0.33,1,487.3111,3
55,1,0.9454,15.943,3766,1,1,12,-2.18,1,415.3373,3
55,1,0.9454,15.943,3762,0,1,16,1.44,1,475.3155,3
55,1,0.9454,15.943,3763,1,1,12,-0.16,1,374.2094,3
66,1,-1.0911,9.733,1185,0,1,16,1.72,0,699.7274,3
66,1,-1.0911,9.733,1169,0,1,12,0.41,1,541.9925,3
66,1,-1.0911,9.733,1178,0,1,16,0.2,1,547.2114,3
66,1,-1.0911,9.733,1201,0,1,16,0.41,1,591.4551,3
66,1,-1.0911,9.733,1195,0,1,14,0.2,1,622.2231,3
66,1,-1.0911,9.733,1202,1,1,16,0.02,1,502.1109,3
66,1,-1.0911,9.733,1176,1,1,16,0.87,1,495.6457,3
66,1,-1.0911,9.733,1198,0,1,16,1.08,1,588.4951,3
66,1,-1.0911,9.733,1184,0,1,16,1.48,1,479.2102,3
66,1,-1.0911,9.733,1181,0,1,16,1.91,1,615.5242,3
66,1,-1.0911,9.733,1186,1,1,16,-0.33,1,466.0461,3
66,1,-1.0911,9.733,1196,1,1,16,1.91,1,463.6314,3
66,1,-1.0911,9.733,1187,1,1,16,0.62,1,534.281,3
66,1,-1.0911,9.733,1190,1,1,16,2.48,1,557.8828,3
66,1,-1.0911,9.733,1175,1,1,16,1.91,1,664.5973,3
66,1,-1.0911,9.733,1200,1,1,12,-0.33,1,456.7768,3
66,1,-1.0911,9.733,1171,1,1,16,-0.66,1,555.6239,3
66,1,-1.0911,9.733,1182,1,0,16,0.62,0,652.1343,3
66,1,-1.0911,9.733,1180,1,1,16,0.41,1,439.5622,3
66,1,-1.0911,9.733,1199,0,1,16,0.2,1,706.8157,3
74,1,-1.0911,5.473,2615,1,1,9,-1.3,1,478.5091,3
74,1,-1.0911,5.473,2635,1,1,14,0.2,1,544.0178,3
74,1,-1.0911,5.473,2617,1,1,12,0.2,1,530.62,3
74,1,-1.0911,5.473,2616,1,1,16,1.91,1,601.4255,3
74,1,-1.0911,5.473,2608,1,0,12,-0.82,0,416.1941,3
74,1,-1.0911,5.473,2625,0,1,12,-0.16,1,489.8037,3
74,1,-1.0911,5.473,2631,0,1,12,-0.16,1,433.5644,3
74,1,-1.0911,5.473,2614,0,1,12,0.02,1,469.9408,3
74,1,-1.0911,5.473,2628,0,1,16,0.41,1,465.2672,3
74,1,-1.0911,5.473,2629,1,1,16,0.62,1,583.5878,3
74,1,-1.0911,5.473,2638,1,1,14,0.87,1,545.4977,3
74,1,-1.0911,5.473,2619,1,1,16,0.41,1,480.768,3
74,1,-1.0911,5.473,2637,0,1,12,-0.5,1,544.7967,3
74,1,-1.0911,5.473,2607,0,1,16,0.02,1,453.4273,3
74,1,-1.0911,5.473,2610,1,1,12,-0.16,1,531.0874,3
74,1,-1.0911,5.473,2627,1,1,12,-0.98,1,494.8668,3
74,1,-1.0911,5.473,2620,0,1,12,-0.66,1,456.621,3
74,1,-1.0911,5.473,2611,1,1,14,-1.63,1,355.3591,3
74,1,-1.0911,5.473,2624,0,1,14,0.02,1,576.6552,3
74,1,-1.0911,5.473,2632,1,1,12,0.2,1,515.1192,3
85,1,-1.0222,15.2663,4901,1,1,12,-0.3986,1,622.92,4
85,1,-1.0222,15.2663,4906,1,1,16,-0.0765,1,611.63,4
85,1,-1.0222,15.2663,4920,1,1,12,-1.2566,1,552.9,4
85,1,-1.0222,15.2663,4915,0,1,12,-0.6956,1,574.79,4
85,1,-1.0222,15.2663,4912,1,1,14,-0.0765,1,459.74,4
85,1,-1.0222,15.2663,4903,1,1,14,-0.2419,1,552.43,4
85,1,-1.0222,15.2663,4917,0,1,12,-1.3978,1,462.46,4
85,1,-1.0222,15.2663,4898,0,1,12,-0.0765,1,445.48,4
85,1,-1.0222,15.2663,4930,0,1,12,-0.3986,1,527.97,4
85,1,-1.0222,15.2663,4913,1,1,16,0.4835,1,657.28,4
85,1,-1.0222,15.2663,4908,0,1,16,0.2843,1,549.39,4
85,1,-1.0222,15.2663,4927,0,1,16,0.0976,1,421.18,4
85,1,-1.0222,15.2663,4929,1,1,14,-0.8378,1,405.29,4
85,1,-1.0222,15.2663,4911,1,1,12,0.4835,1,488.17,4
85,1,-1.0222,15.2663,4925,0,1,16,1.2196,1,566.53,4
85,1,-1.0222,15.2663,4924,0,1,16,-0.5495,1,510.84,4
85,1,-1.0222,15.2663,4902,0,1,14,-0.8378,1,526.41,4
85,1,-1.0222,15.2663,4907,1,1,16,-0.2419,1,453.51,4
85,1,-1.0222,15.2663,4900,0,1,12,-0.978,1,508.42,4
85,1,-1.0222,15.2663,4914,1,1,16,0.0976,1,447.74,4
94,1,1.096,20.741,2403,0,0,9,-0.3986,0,319.22,4
94,1,1.096,20.741,2377,1,0,14,1.2196,0,281.83,4
94,1,1.096,20.741,2384,0,1,16,0.0976,0,543.55,4
94,1,1.096,20.741,2391,1,0,12,-0.2419,1,492.06,4
94,1,1.096,20.741,2382,0,0,9,-0.6956,0,367.9,4
94,1,1.096,20.741,2406,0,0,12,-0.6956,0,454.75,4
94,1,1.096,20.741,2394,0,0,14,0.2843,0,563.02,4
94,1,1.096,20.741,2390,1,0,12,-0.978,0,410.51,4
94,1,1.096,20.741,2383,1,0,14,-0.0765,0,382.31,4
94,1,1.096,20.741,2371,1,0,16,-0.0765,0,516.99,4
94,1,1.096,20.741,2387,1,0,16,-0.5495,0,385.82,4
94,1,1.096,20.741,2402,0,0,9,-0.3986,0,608.2,4
94,1,1.096,20.741,2375,0,0,14,-0.8378,0,477.26,4
94,1,1.096,20.741,2389,0,0,16,0.0976,0,524.15,4
94,1,1.096,20.741,2374,0,1,14,-0.2419,1,583.28,4
94,1,1.096,20.741,2379,0,0,12,-0.2419,0,534.51,4
94,1,1.096,20.741,2405,0,0,12,-0.6956,0,492.92,4
94,1,1.096,20.741,2398,0,0,6,0.7021,0,502.19,4
94,1,1.096,20.741,2395,1,0,3,-2.514,1,480.38,4
94,1,1.096,20.741,2381,1,0,12,-0.8378,0,445.79,4
90,1,-1.0222,17.689,1020,0,1,12,-0.3986,1,396.33,4
90,1,-1.0222,17.689,1040,0,1,12,0.7021,1,319.22,4
90,1,-1.0222,17.689,1010,1,1,12,-0.2419,1,426.71,4
90,1,-1.0222,17.689,1013,0,1,14,-0.0765,1,479.21,4
90,1,-1.0222,17.689,1033,1,1,12,0.4835,1,484.35,4
90,1,-1.0222,17.689,1016,0,1,16,-0.5495,1,369.93,4
90,1,-1.0222,17.689,1039,0,0,9,0.4835,0,423.2,4
90,1,-1.0222,17.689,1018,1,1,14,-1.2566,1,370.55,4
90,1,-1.0222,17.689,1012,1,0,12,-0.978,0,411.13,4
90,1,-1.0222,17.689,1034,0,1,14,-0.2419,1,303.95,4
90,1,-1.0222,17.689,1025,0,1,12,0.7795,1,319.22,4
90,1,-1.0222,17.689,1019,0,0,3,-1.8389,0,474.22,4
90,1,-1.0222,17.689,1015,0,1,12,-0.0765,1,590.99,4
90,1,-1.0222,17.689,1017,1,1,12,-1.5409,1,510.37,4
90,1,-1.0222,17.689,1037,1,0,12,-1.3978,0,418.3,4
90,1,-1.0222,17.689,1029,1,1,12,-0.3986,1,479.68,4
90,1,-1.0222,17.689,1031,1,1,12,-0.0765,1,430.6,4
90,1,-1.0222,17.689,1022,0,1,14,0.7021,0,508.89,4
90,1,-1.0222,17.689,1009,1,0,12,-0.3986,0,479.68,4
90,1,-1.0222,17.689,1032,0,1,16,-0.0765,1,496.74,4
97,1,0.662,14.968,2685,0,1,16,-0.9026,1,556.09,4
97,1,0.662,14.968,2682,1,1,12,-0.978,1,464.8,4
97,1,0.662,14.968,2664,1,1,14,-0.2419,1,371.56,4
97,1,0.662,14.968,2681,0,1,16,1.9644,1,495.57,4
97,1,0.662,14.968,2675,0,1,12,-0.3986,1,468.77,4
97,1,0.662,14.968,2669,1,1,16,-0.8378,1,243.27,4
97,1,0.662,14.968,2656,1,1,12,-0.5495,1,441.04,4
97,1,0.662,14.968,2654,1,1,16,-1.1173,1,431.69,4
97,1,0.662,14.968,2687,1,1,14,0.7021,1,421.26,4
97,1,0.662,14.968,2671,0,1,16,0.9439,1,445.79,4
97,1,0.662,14.968,2676,1,1,12,-0.5495,1,410.35,4
97,1,0.662,14.968,2679,0,1,12,-0.2419,1,423.52,4
97,1,0.662,14.968,2686,1,1,12,0.4835,1,464.1,4
97,1,0.662,14.968,2665,0,1,12,0.0976,1,366.34,4
97,1,0.662,14.968,2661,0,1,16,0.4835,1,511.61,4
97,1,0.662,14.968,2680,1,1,12,1.5475,1,503.05,4
97,1,0.662,14.968,2683,0,1,12,-0.3986,1,233.46,4
97,1,0.662,14.968,2666,1,1,16,0.4835,1,307.53,4
97,1,0.662,14.968,2662,0,1,16,0.6393,1,338.3,4
97,1,0.662,14.968,2663,0,1,12,-0.0765,1,396.25,4
88,1,-1.0222,17.081,622,0,1,12,-0.8378,1,567,4
88,1,-1.0222,17.081,618,0,1,16,-0.2419,1,409.73,4
88,1,-1.0222,17.081,629,1,1,16,1.5475,1,571.9,4
88,1,-1.0222,17.081,632,0,1,12,0.1073,1,310.96,4
88,1,-1.0222,17.081,634,1,1,16,0.4835,1,592.62,4
88,1,-1.0222,17.081,628,1,1,16,0.9439,1,502.66,4
88,1,-1.0222,17.081,633,0,1,12,0.0976,1,600.33,4
88,1,-1.0222,17.081,620,0,1,16,1.2196,1,600.02,4
88,1,-1.0222,17.081,621,1,1,14,-0.2419,1,432.94,4
88,1,-1.0222,17.081,638,1,1,12,0.2843,1,564.58,4
88,1,-1.0222,17.081,624,1,1,16,0.4835,1,452.41,4
88,1,-1.0222,17.081,631,0,1,12,0.2843,1,490.97,4
88,1,-1.0222,17.081,639,1,1,12,-0.2419,1,521.04,4
88,1,-1.0222,17.081,615,0,1,14,-0.0765,1,405.6,4
88,1,-1.0222,17.081,643,1,1,9,-0.6956,1,428.19,4
88,1,-1.0222,17.081,641,1,1,14,-0.0765,1,633.13,4
88,1,-1.0222,17.081,637,1,1,16,0.2843,1,539.19,4
88,1,-1.0222,17.081,642,0,1,14,0.7021,0,546.67,4
88,1,-1.0222,17.081,627,1,1,12,0.0976,1,652.52,4
88,1,-1.0222,17.081,640,0,1,16,-1.1173,1,561,4
80,1,-1.0222,10.485,3777,0,1,14,0.2843,1,500.32,4
80,1,-1.0222,10.485,3786,1,1,12,0.0976,1,429.05,4
80,1,-1.0222,10.485,3784,0,1,16,1.2196,1,430.14,4
80,1,-1.0222,10.485,3791,0,1,12,-0.8378,1,426.87,4
80,1,-1.0222,10.485,3774,0,1,16,0.7756,1,371.41,4
80,1,-1.0222,10.485,3788,0,1,12,-0.2419,1,623,4
80,1,-1.0222,10.485,3782,1,1,14,-1.1173,1,415.8,4
80,1,-1.0222,10.485,3787,0,1,12,-0.3174,1,576.66,4
80,1,-1.0222,10.485,3781,1,1,16,-0.0765,1,366.65,4
80,1,-1.0222,10.485,3793,1,1,12,-1.5409,1,298.34,4
80,1,-1.0222,10.485,3792,0,1,14,0.7021,1,643.18,4
80,1,-1.0222,10.485,3775,1,0,9,0.7021,1,491.52,4
80,1,-1.0222,10.485,3764,0,1,14,-1.8389,1,401.08,4
80,1,-1.0222,10.485,3785,1,1,12,1.1954,1,323.89,4
80,1,-1.0222,10.485,3765,1,1,12,-0.6956,1,527.11,4
80,1,-1.0222,10.485,3770,0,0,12,0.4835,1,413.47,4
80,1,-1.0222,10.485,3783,0,1,14,0.2843,1,501.1,4
80,1,-1.0222,10.485,3766,1,1,14,0.4835,1,482.01,4
80,1,-1.0222,10.485,3773,0,0,9,-0.2419,0,495.33,4
80,1,-1.0222,10.485,3780,0,1,16,0.4835,1,534.51,4
91,1,0.4283,20.352,1200,0,1,14,-0.5495,1,440.73,4
91,1,0.4283,20.352,1175,0,0,6,-0.0765,0,484.35,4
91,1,0.4283,20.352,1190,0,0,12,-0.3986,0,492.22,4
91,1,0.4283,20.352,1191,0,0,6,-0.6956,0,509.2,4
91,1,0.4283,20.352,1194,1,1,16,-0.6956,1,451.25,4
91,1,0.4283,20.352,1188,0,1,16,1.9644,1,602.05,4
91,1,0.4283,20.352,1179,0,0,12,-1.2566,0,458.26,4
91,1,0.4283,20.352,1187,0,1,12,0.9439,1,463.48,4
91,1,0.4283,20.352,1184,1,1,12,-0.5495,1,442.29,4
91,1,0.4283,20.352,1193,1,1,16,0.7021,1,499.54,4
91,1,0.4283,20.352,1170,1,1,9,2.5602,1,509.59,4
91,1,0.4283,20.352,1172,0,1,16,1.9644,1,662.73,4
91,1,0.4283,20.352,1189,0,1,16,-0.5495,1,454.28,4
91,1,0.4283,20.352,1185,1,1,12,-1.8389,1,441.51,4
91,1,0.4283,20.352,1186,0,0,6,0.2843,0,446.88,4
91,1,0.4283,20.352,1197,1,1,14,0.9439,1,513.25,4
91,1,0.4283,20.352,1199,1,0,12,-0.6956,0,258.77,4
91,1,0.4283,20.352,1180,0,1,16,1.9644,1,603.14,4
91,1,0.4283,20.352,1178,1,1,12,-0.3986,1,349.52,4
91,1,0.4283,20.352,1201,0,0,9,0.2843,0,469.55,4
89,1,-0.2606,16.41,696,1,1,14,0.0976,1,531.79,4
89,1,-0.2606,16.41,698,0,1,16,0.0976,1,463.63,4
89,1,-0.2606,16.41,697,1,1,12,0.2843,1,393.22,4
89,1,-0.2606,16.41,683,1,1,14,1.9644,1,549.39,4
89,1,-0.2606,16.41,703,1,1,6,-1.5409,1,524.39,4
89,1,-0.2606,16.41,690,0,1,14,0.0976,1,510.37,4
89,1,-0.2606,16.41,682,0,0,6,1.9479,0,446.88,4
89,1,-0.2606,16.41,700,0,0,14,-0.5495,0,346.48,4
89,1,-0.2606,16.41,701,0,1,12,-0.978,1,535.76,4
89,1,-0.2606,16.41,693,0,1,12,0.2843,1,538.88,4
89,1,-0.2606,16.41,688,0,1,14,-0.2419,1,468.69,4
89,1,-0.2606,16.41,691,1,1,9,0.4835,1,425.07,4
89,1,-0.2606,16.41,685,0,1,12,0.2843,1,478.51,4
89,1,-0.2606,16.41,684,1,0,14,-0.2419,1,456.62,4
89,1,-0.2606,16.41,681,0,1,14,-0.2419,1,374.52,4
89,1,-0.2606,16.41,694,1,1,16,-0.2419,1,427.1,4
89,1,-0.2606,16.41,699,0,1,12,0.0976,1,365.95,4
89,1,-0.2606,16.41,695,1,0,12,-0.6956,0,432.32,4
89,1,-0.2606,16.41,702,0,1,14,0.4835,1,388.54,4
89,1,-0.2606,16.41,704,1,1,16,-0.3986,1,394.31,4
93,1,-1.0222,14.416,2094,1,1,16,-0.2419,1,397.03,4
93,1,-1.0222,14.416,2092,1,0,14,0.2843,0,372.96,4
93,1,-1.0222,14.416,2087,1,0,14,-1.688,0,433.72,4
93,1,-1.0222,14.416,2078,0,0,12,-0.978,0,304.03,4
93,1,-1.0222,14.416,2097,0,0,9,-1.8389,0,366.26,4
93,1,-1.0222,14.416,2095,0,1,16,0.0976,1,439.48,4
93,1,-1.0222,14.416,2100,1,1,14,-0.3986,1,408.79,4
93,1,-1.0222,14.416,2099,1,1,14,-0.8378,0,379.97,4
93,1,-1.0222,14.416,2084,1,0,14,1.5475,0,474.22,4
93,1,-1.0222,14.416,2074,0,0,9,-1.1173,1,448.52,4
93,1,-1.0222,14.416,2076,0,1,14,-0.3986,1,492.84,4
93,1,-1.0222,14.416,2089,1,0,9,-0.5495,1,436.84,4
93,1,-1.0222,14.416,2096,1,1,16,-0.3986,1,562.24,4
93,1,-1.0222,14.416,2090,1,1,9,-0.5495,0,397.89,4
93,1,-1.0222,14.416,2077,0,0,14,-0.5495,0,577.75,4
93,1,-1.0222,14.416,2075,0,0,12,-1.688,1,482.79,4
93,1,-1.0222,14.416,2079,0,0,12,-0.5495,0,408.95,4
93,1,-1.0222,14.416,2091,1,0,12,-0.8286,0,529.06,4
93,1,-1.0222,14.416,2093,1,0,14,1.9644,0,477.26,4
93,1,-1.0222,14.416,2088,0,1,12,-0.978,0,397.5,4
95,1,-1.0222,11.186,228,1,1,12,-0.2419,1,562.17,4
95,1,-1.0222,11.186,235,0,1,16,0.9439,1,534.98,4
95,1,-1.0222,11.186,240,1,1,16,0.4835,1,577.04,4
95,1,-1.0222,11.186,230,0,1,12,0.0976,0,463.24,4
95,1,-1.0222,11.186,231,1,1,12,-0.2419,1,446.18,4
95,1,-1.0222,11.186,226,0,1,16,0.2843,1,590.29,4
95,1,-1.0222,11.186,224,0,1,14,-0.2419,1,515.43,4
95,1,-1.0222,11.186,239,0,1,14,-0.8378,1,343.29,4
95,1,-1.0222,11.186,236,1,1,16,1.2196,1,512,4
95,1,-1.0222,11.186,237,1,1,12,-0.5495,1,430.53,4
95,1,-1.0222,11.186,238,1,1,12,0.0976,1,452.41,4
95,1,-1.0222,11.186,241,1,0,9,-0.2419,0,355.83,4
95,1,-1.0222,11.186,227,1,1,16,0.7021,1,444.94,4
95,1,-1.0222,11.186,229,0,1,12,-0.6956,1,450.86,4
95,1,-1.0222,11.186,246,1,1,12,0.7021,1,452.8,4
95,1,-1.0222,11.186,243,0,0,9,-1.3978,0,418.84,4
95,1,-1.0222,11.186,245,0,1,12,0.9439,1,538.49,4
95,1,-1.0222,11.186,221,0,0,6,-2.159,0,300.05,4
95,1,-1.0222,11.186,223,0,1,16,-0.978,1,494.01,4
95,1,-1.0222,11.186,232,1,1,12,-0.978,1,451.95,4
99,1,-1.0222,16.598,2914,0,1,16,-0.2419,1,374.52,4
99,1,-1.0222,16.598,2913,1,1,16,0.9439,0,617.08,4
99,1,-1.0222,16.598,2915,1,1,16,0.7021,0,564.58,4
99,1,-1.0222,16.598,2908,0,0,16,-0.0765,0,435.67,4
99,1,-1.0222,16.598,2906,1,1,16,0.9439,1,467.21,4
99,1,-1.0222,16.598,2909,1,1,16,-0.2419,1,493.23,4
99,1,-1.0222,16.598,2899,1,0,16,-0.8378,0,630.17,4
99,1,-1.0222,16.598,2904,1,1,16,0.4835,1,685.32,4
99,1,-1.0222,16.598,2898,0,1,16,0.9439,1,643.41,4
99,1,-1.0222,16.598,2903,1,1,16,3.7374,1,541.37,4
99,1,-1.0222,16.598,2920,0,1,16,2.5602,1,487.39,4
99,1,-1.0222,16.598,2921,1,1,16,0.9439,1,587.95,4
99,1,-1.0222,16.598,2925,0,0,16,-0.0765,0,667.4,4
99,1,-1.0222,16.598,2897,1,1,16,1.9644,1,683.06,4
99,1,-1.0222,16.598,2918,0,1,12,0.0976,1,351.54,4
99,1,-1.0222,16.598,2916,0,0,3,0.2137,0,387.84,4
99,1,-1.0222,16.598,2919,0,0,12,0.0976,0,511.22,4
99,1,-1.0222,16.598,2912,1,1,16,0.4835,0,695.75,4
99,1,-1.0222,16.598,2924,0,1,16,0.7021,1,520.18,4
99,1,-1.0222,16.598,2930,1,1,16,0.7021,0,660.7,4
86,1,-1.0222,15.781,5029,0,1,16,0.9439,1,488.25,4
86,1,-1.0222,15.781,5027,1,1,16,-1.1715,1,292.73,4
86,1,-1.0222,15.781,5013,1,1,9,-0.3986,1,440.65,4
86,1,-1.0222,15.781,5041,0,1,14,-1.2566,1,425.85,4
86,1,-1.0222,15.781,5023,0,1,12,-0.0765,1,403.34,4
86,1,-1.0222,15.781,5039,1,1,14,-1.8389,1,381.53,4
86,1,-1.0222,15.781,5026,1,1,12,-0.3986,1,414.56,4
86,1,-1.0222,15.781,5019,0,1,14,-0.6956,1,495.65,4
86,1,-1.0222,15.781,5033,1,1,12,-0.0765,1,486.22,4
86,1,-1.0222,15.781,5020,1,1,16,0.7021,1,538.95,4
86,1,-1.0222,15.781,5012,1,1,12,-1.2566,1,426.71,4
86,1,-1.0222,15.781,5018,0,1,16,1.2196,1,578.91,4
86,1,-1.0222,15.781,5007,1,1,14,-0.978,1,491.52,4
86,1,-1.0222,15.781,5010,0,1,14,0.0966,1,409.96,4
86,1,-1.0222,15.781,5031,0,1,14,-0.1742,1,458.65,4
86,1,-1.0222,15.781,5032,0,1,12,-0.3986,1,358.32,4
86,1,-1.0222,15.781,5008,0,1,12,-0.5495,1,459.58,4
86,1,-1.0222,15.781,5024,1,1,16,-0.8378,1,371.41,4
86,1,-1.0222,15.781,5034,1,1,12,-0.978,1,347.26,4
86,1,-1.0222,15.781,5014,1,1,12,-0.978,1,380.75,4
96,1,0.662,23.151,2602,1,0,9,-1.4764,0,280.27,4
96,1,0.662,23.151,2610,0,1,12,0.2843,0,420.87,4
96,1,0.662,23.151,2611,1,1,12,-1.2566,0,447.27,4
96,1,0.662,23.151,2590,1,0,12,0.4835,0,390.49,4
96,1,0.662,23.151,2593,0,0,16,-0.0765,0,628.07,4
