ChildID,SchoolId,Male,Race,SES,FLunch,Age,cycle,time,y,id,sid
10003566,1066,1,Hispanic,-0.894,100,72.83,1,0,38.7234,23,3
10003566,1066,1,Hispanic,-0.894,100,72.83,1,1,44.8553,23,3
10003566,1066,1,Hispanic,-0.894,100,72.83,1,2,55.3002,23,3
10003566,1066,1,Hispanic,-0.894,100,72.83,1,3,67.3449,23,3
10003566,1066,1,Hispanic,-0.894,100,72.83,1,4,68.4943,23,3
10003566,1066,1,Hispanic,-0.894,100,72.83,1,5,77.9419,23,3
10003566,1066,1,Hispanic,-0.894,100,72.83,1,7,89.758,23,3
10003566,1066,1,Hispanic,-0.894,100,72.83,1,9,106.6372,23,3
10003566,1066,1,Hispanic,-0.894,100,72.83,1,11,123.4565,23,3
10003574,1776,1,Hispanic,-0.17,89,62.4,1,0,96.9248,370,43
10003574,1776,1,Hispanic,-0.17,89,62.4,1,1,96.8156,370,43
10003574,1776,1,Hispanic,-0.17,89,62.4,1,2,110.618,370,43
10003574,1776,1,Hispanic,-0.17,89,62.4,1,3,125.2147,370,43
10003574,1776,1,Hispanic,-0.17,89,62.4,1,4,125.7908,370,43
10003574,1776,1,Hispanic,-0.17,89,62.4,1,5,131.2846,370,43
10003574,1776,1,Hispanic,-0.17,89,62.4,1,7,136.2314,370,43
10003574,1776,1,Hispanic,-0.17,89,62.4,1,9,146.4316,370,43
10003574,1776,1,Hispanic,-0.17,89,62.4,1,11,144.6728,370,43
10003576,1554,1,Hispanic,-0.678,89,66.1,1,0,55.3581,243,29
10003576,1554,1,Hispanic,-0.678,89,66.1,1,1,63.8369,243,29
10003576,1554,1,Hispanic,-0.678,89,66.1,1,2,60.5087,243,29
10003576,1554,1,Hispanic,-0.678,89,66.1,1,3,77.692,243,29
10003576,1554,1,Hispanic,-0.678,89,66.1,1,4,80.6646,243,29
10003576,1554,1,Hispanic,-0.678,89,66.1,1,5,90.0911,243,29
10003576,1554,1,Hispanic,-0.678,89,66.1,1,7,115.9368,243,29
10003576,1554,1,Hispanic,-0.678,89,66.1,1,9,119.3001,243,29
10003576,1554,1,Hispanic,-0.678,89,66.1,1,11,128.1739,243,29
10003592,1361,1,Hispanic,-1.01,100,63.63,1,0,41.9324,164,19
10003592,1361,1,Hispanic,-1.01,100,63.63,1,1,72.2769,164,19
10003592,1361,1,Hispanic,-1.01,100,63.63,1,2,80.3506,164,19
10003592,1361,1,Hispanic,-1.01,100,63.63,1,3,101.3179,164,19
10003592,1361,1,Hispanic,-1.01,100,63.63,1,4,110.618,164,19
10003592,1361,1,Hispanic,-1.01,100,63.63,1,5,119.6662,164,19
10003592,1361,1,Hispanic,-1.01,100,63.63,1,7,129.1694,164,19
10003592,1361,1,Hispanic,-1.01,100,63.63,1,9,139.7325,164,19
10003592,1361,1,Hispanic,-1.01,100,63.63,1,11,147.7991,164,19
10003626,1567,1,White,-0.069,81,61.5,1,0,57.3154,262,31
10003626,1567,1,White,-0.069,81,61.5,1,1,72.5173,262,31
10003626,1567,1,White,-0.069,81,61.5,1,2,67.8094,262,31
10003626,1567,1,White,-0.069,81,61.5,1,3,83.1726,262,31
10003626,1567,1,White,-0.069,81,61.5,1,4,81.939,262,31
10003626,1567,1,White,-0.069,81,61.5,1,5,94.4534,262,31
10003626,1567,1,White,-0.069,81,61.5,1,7,112.4776,262,31
10003626,1567,1,White,-0.069,81,61.5,1,9,112.9495,262,31
10003626,1567,1,White,-0.069,81,61.5,1,11,124.1401,262,31
10003688,2326,1,Hispanic,-1.05,84,66.5,1,0,49.4676,667,79
10003688,2326,1,Hispanic,-1.05,84,66.5,1,1,62.8912,667,79
10003688,2326,1,Hispanic,-1.05,84,66.5,1,2,65.7624,667,79
10003688,2326,1,Hispanic,-1.05,84,66.5,1,3,90.1683,667,79
10003688,2326,1,Hispanic,-1.05,84,66.5,1,4,95.2475,667,79
10003688,2326,1,Hispanic,-1.05,84,66.5,1,5,99.1833,667,79
10003688,2326,1,Hispanic,-1.05,84,66.5,1,7,120.9665,667,79
10003688,2326,1,Hispanic,-1.05,84,66.5,1,9,118.6455,667,79
10003688,2326,1,Hispanic,-1.05,84,66.5,1,11,147.7991,667,79
10003739,1289,1,Hispanic,-1.05,99,59.83,1,0,56.1606,122,14
10003739,1289,1,Hispanic,-1.05,99,59.83,1,1,64.4934,122,14
10003739,1289,1,Hispanic,-1.05,99,59.83,1,2,73.1427,122,14
10003739,1289,1,Hispanic,-1.05,99,59.83,1,3,94.7386,122,14
10003739,1289,1,Hispanic,-1.05,99,59.83,1,4,102.1317,122,14
10003739,1289,1,Hispanic,-1.05,99,59.83,1,5,123.1386,122,14
10003739,1289,1,Hispanic,-1.05,99,59.83,1,7,114.49,122,14
10003739,1289,1,Hispanic,-1.05,99,59.83,1,9,135.7136,122,14
10003739,1289,1,Hispanic,-1.05,99,59.83,1,11,134.9447,122,14
10003745,2304,1,Hispanic,-0.347,100,54.87,1,0,81.021,661,78
10003745,2304,1,Hispanic,-0.347,100,54.87,1,1,115.0254,661,78
10003745,2304,1,Hispanic,-0.347,100,54.87,1,2,96.9106,661,78
10003745,2304,1,Hispanic,-0.347,100,54.87,1,3,119.689,661,78
10003745,2304,1,Hispanic,-0.347,100,54.87,1,4,112.3063,661,78
10003745,2304,1,Hispanic,-0.347,100,54.87,1,5,123.5592,661,78
10003745,2304,1,Hispanic,-0.347,100,54.87,1,7,126.6551,661,78
10003745,2304,1,Hispanic,-0.347,100,54.87,1,9,128.7963,661,78
10003745,2304,1,Hispanic,-0.347,100,54.87,1,11,136.5255,661,78
10003750,1226,1,Hispanic,0.3991,83,63.67,1,0,43.8488,108,13
10003750,1226,1,Hispanic,0.3991,83,63.67,1,1,71.1804,108,13
10003750,1226,1,Hispanic,0.3991,83,63.67,1,2,78.0107,108,13
10003750,1226,1,Hispanic,0.3991,83,63.67,1,3,99.1931,108,13
10003750,1226,1,Hispanic,0.3991,83,63.67,1,4,106.2021,108,13
10003750,1226,1,Hispanic,0.3991,83,63.67,1,5,115.2221,108,13
10003750,1226,1,Hispanic,0.3991,83,63.67,1,7,117.2029,108,13
10003750,1226,1,Hispanic,0.3991,83,63.67,1,9,135.2259,108,13
10003750,1226,1,Hispanic,0.3991,83,63.67,1,11,129.3037,108,13
10003775,2006,1,White,0.7774,100,72.07,1,0,68.339,510,61
10003775,2006,1,White,0.7774,100,72.07,1,1,82.4393,510,61
10003775,2006,1,White,0.7774,100,72.07,1,2,99.2078,510,61
10003775,2006,1,White,0.7774,100,72.07,1,3,110.5522,510,61
10003775,2006,1,White,0.7774,100,72.07,1,4,114.885,510,61
10003775,2006,1,White,0.7774,100,72.07,1,5,132.641,510,61
10003775,2006,1,White,0.7774,100,72.07,1,7,135.7506,510,61
10003775,2006,1,White,0.7774,100,72.07,1,9,143.1824,510,61
10003775,2006,1,White,0.7774,100,72.07,1,11,152.2653,510,61
10003781,2253,1,White,1.068,100,67.4,1,0,56.5263,629,74
10003781,2253,1,White,1.068,100,67.4,1,1,67.8343,629,74
10003781,2253,1,White,1.068,100,67.4,1,2,65.4136,629,74
10003781,2253,1,White,1.068,100,67.4,1,3,86.9007,629,74
10003781,2253,1,White,1.068,100,67.4,1,4,95.0991,629,74
10003781,2253,1,White,1.068,100,67.4,1,5,109.5408,629,74
10003781,2253,1,White,1.068,100,67.4,1,7,102.9614,629,74
10003781,2253,1,White,1.068,100,67.4,1,9,131.0144,629,74
10003781,2253,1,White,1.068,100,67.4,1,11,135.4275,629,74
10003920,2006,1,White,0.9711,100,66.9,1,0,83.2376,511,61
10003920,2006,1,White,0.9711,100,66.9,1,1,95.2568,511,61
10003920,2006,1,White,0.9711,100,66.9,1,2,103.5292,511,61
10003920,2006,1,White,0.9711,100,66.9,1,3,126.9942,511,61
10003920,2006,1,White,0.9711,100,66.9,1,4,112.1733,511,61
10003920,2006,1,White,0.9711,100,66.9,1,5,129.894,511,61
10003920,2006,1,White,0.9711,100,66.9,1,7,141.8952,511,61
10003920,2006,1,White,0.9711,100,66.9,1,9,145.732,511,61
10003920,2006,1,White,0.9711,100,66.9,1,11,152.3458,511,61
10003937,1006,1,Hispanic,-0.298,78,64.7,1,0,49.7218,5,1
10003937,1006,1,Hispanic,-0.298,78,64.7,1,1,63.3052,5,1
10003937,1006,1,Hispanic,-0.298,78,64.7,1,2,78.4087,5,1
10003937,1006,1,Hispanic,-0.298,78,64.7,1,3,86.4881,5,1
10003937,1006,1,Hispanic,-0.298,78,64.7,1,4,99.7832,5,1
10003937,1006,1,Hispanic,-0.298,78,64.7,1,5,100.522,5,1
10003937,1006,1,Hispanic,-0.298,78,64.7,1,7,108.3174,5,1
10003937,1006,1,Hispanic,-0.298,78,64.7,1,9,110.7567,5,1
10003937,1006,1,Hispanic,-0.298,78,64.7,1,11,118.5281,5,1
10003950,2202,1,Black,-0.769,88,64.07,1,0,56.7893,591,69
10003950,2202,1,Black,-0.769,88,64.07,1,1,62.2749,591,69
10003950,2202,1,Black,-0.769,88,64.07,1,2,69.4389,591,69
10003950,2202,1,Black,-0.769,88,64.07,1,3,90.7071,591,69
10003950,2202,1,Black,-0.769,88,64.07,1,4,108.353,591,69
10003950,2202,1,Black,-0.769,88,64.07,1,5,113.4354,591,69
10003950,2202,1,Black,-0.769,88,64.07,1,7,109.5729,591,69
10003950,2202,1,Black,-0.769,88,64.07,1,9,127.1707,591,69
10003950,2202,1,Black,-0.769,88,64.07,1,11,125.6906,591,69
10003954,2171,1,Hispanic,0.1309,100,61.97,1,0,76.1198,580,68
10003954,2171,1,Hispanic,0.1309,100,61.97,1,1,94.5223,580,68
10003954,2171,1,Hispanic,0.1309,100,61.97,1,2,106.6269,580,68
10003954,2171,1,Hispanic,0.1309,100,61.97,1,3,106.8399,580,68
10003954,2171,1,Hispanic,0.1309,100,61.97,1,4,111.4379,580,68
10003954,2171,1,Hispanic,0.1309,100,61.97,1,5,128.0276,580,68
10003954,2171,1,Hispanic,0.1309,100,61.97,1,7,123.5824,580,68
10003954,2171,1,Hispanic,0.1309,100,61.97,1,9,131.797,580,68
10003954,2171,1,Hispanic,0.1309,100,61.97,1,11,144.4533,580,68
10003980,2115,1,Hispanic,-0.899,83,65.3,1,0,45.7073,553,65
10003980,2115,1,Hispanic,-0.899,83,65.3,1,1,66.827,553,65
10003980,2115,1,Hispanic,-0.899,83,65.3,1,2,64.0969,553,65
10003980,2115,1,Hispanic,-0.899,83,65.3,1,3,92.7226,553,65
10003980,2115,1,Hispanic,-0.899,83,65.3,1,4,101.782,553,65
10003980,2115,1,Hispanic,-0.899,83,65.3,1,5,106.5418,553,65
10003980,2115,1,Hispanic,-0.899,83,65.3,1,7,123.2886,553,65
10003980,2115,1,Hispanic,-0.899,83,65.3,1,9,128.5571,553,65
10003980,2115,1,Hispanic,-0.899,83,65.3,1,11,135.4052,553,65
10003998,1535,1,Hispanic,-1.45,81,61.73,1,0,40.8794,217,26
10003998,1535,1,Hispanic,-1.45,81,61.73,1,1,47.4442,217,26
10003998,1535,1,Hispanic,-1.45,81,61.73,1,2,50.7935,217,26
10003998,1535,1,Hispanic,-1.45,81,61.73,1,3,57.4272,217,26
10003998,1535,1,Hispanic,-1.45,81,61.73,1,4,64.5884,217,26
10003998,1535,1,Hispanic,-1.45,81,61.73,1,5,69.9583,217,26
10003998,1535,1,Hispanic,-1.45,81,61.73,1,7,78.9659,217,26
10003998,1535,1,Hispanic,-1.45,81,61.73,1,9,78.6259,217,26
10003998,1535,1,Hispanic,-1.45,81,61.73,1,11,94.3424,217,26
10004039,2202,1,Black,-0.346,88,64.7,1,0,54.4472,592,69
10004039,2202,1,Black,-0.346,88,64.7,1,1,62.5193,592,69
10004039,2202,1,Black,-0.346,88,64.7,1,2,68.995,592,69
10004039,2202,1,Black,-0.346,88,64.7,1,3,87.974,592,69
10004039,2202,1,Black,-0.346,88,64.7,1,4,104.1971,592,69
10004039,2202,1,Black,-0.346,88,64.7,1,5,106.8559,592,69
10004039,2202,1,Black,-0.346,88,64.7,1,7,111.4051,592,69
10004039,2202,1,Black,-0.346,88,64.7,1,9,127.0052,592,69
10004039,2202,1,Black,-0.346,88,64.7,1,11,118.44,592,69
10004047,1094,1,Asian,-0.869,76,61.37,1,0,44.5136,50,6
10004047,1094,1,Asian,-0.869,76,61.37,1,1,53.7835,50,6
10004047,1094,1,Asian,-0.869,76,61.37,1,2,69.5993,50,6
10004047,1094,1,Asian,-0.869,76,61.37,1,3,88.5723,50,6
10004047,1094,1,Asian,-0.869,76,61.37,1,4,100.1294,50,6
10004047,1094,1,Asian,-0.869,76,61.37,1,5,105.1631,50,6
10004047,1094,1,Asian,-0.869,76,61.37,1,7,104.6983,50,6
10004047,1094,1,Asian,-0.869,76,61.37,1,9,121.4101,50,6
10004047,1094,1,Asian,-0.869,76,61.37,1,11,132.413,50,6
10004057,2086,1,Hispanic,-0.492,88,66.93,1,0,42.5194,538,64
10004057,2086,1,Hispanic,-0.492,88,66.93,1,1,64.7975,538,64
10004057,2086,1,Hispanic,-0.492,88,66.93,1,2,68.3136,538,64
10004057,2086,1,Hispanic,-0.492,88,66.93,1,3,98.1422,538,64
10004057,2086,1,Hispanic,-0.492,88,66.93,1,4,96.451,538,64
10004057,2086,1,Hispanic,-0.492,88,66.93,1,5,118.0129,538,64
10004057,2086,1,Hispanic,-0.492,88,66.93,1,7,113.773,538,64
10004057,2086,1,Hispanic,-0.492,88,66.93,1,9,133.2465,538,64
10004057,2086,1,Hispanic,-0.492,88,66.93,1,11,143.2745,538,64
10004072,1535,1,Hispanic,-0.823,81,61.63,1,0,49.1335,218,26
10004072,1535,1,Hispanic,-0.823,81,61.63,1,1,62.2096,218,26
10004072,1535,1,Hispanic,-0.823,81,61.63,1,2,63.3654,218,26
10004072,1535,1,Hispanic,-0.823,81,61.63,1,3,76.8673,218,26
10004072,1535,1,Hispanic,-0.823,81,61.63,1,4,78.5377,218,26
10004072,1535,1,Hispanic,-0.823,81,61.63,1,5,90.5644,218,26
10004072,1535,1,Hispanic,-0.823,81,61.63,1,7,110.2222,218,26
10004072,1535,1,Hispanic,-0.823,81,61.63,1,9,122.003,218,26
10004072,1535,1,Hispanic,-0.823,81,61.63,1,11,133.2639,218,26
10004102,1720,1,Hispanic,-0.55,82,70.9,1,0,48.3393,341,40
10004102,1720,1,Hispanic,-0.55,82,70.9,1,1,65.4115,341,40
10004102,1720,1,Hispanic,-0.55,82,70.9,1,2,62.0815,341,40
10004102,1720,1,Hispanic,-0.55,82,70.9,1,3,89.4264,341,40
10004102,1720,1,Hispanic,-0.55,82,70.9,1,4,100.527,341,40
10004102,1720,1,Hispanic,-0.55,82,70.9,1,5,108.7315,341,40
10004102,1720,1,Hispanic,-0.55,82,70.9,1,7,131.8326,341,40
10004102,1720,1,Hispanic,-0.55,82,70.9,1,9,124.9415,341,40
10004102,1720,1,Hispanic,-0.55,82,70.9,1,11,142.8678,341,40
10004139,1078,1,Hispanic,-0.826,84,68.37,1,0,35.6732,38,5
10004139,1078,1,Hispanic,-0.826,84,68.37,1,1,42.0942,38,5
10004139,1078,1,Hispanic,-0.826,84,68.37,1,2,53.9864,38,5
10004139,1078,1,Hispanic,-0.826,84,68.37,1,3,69.3687,38,5
10004139,1078,1,Hispanic,-0.826,84,68.37,1,4,64.538,38,5
10004139,1078,1,Hispanic,-0.826,84,68.37,1,5,77.3967,38,5
10004139,1078,1,Hispanic,-0.826,84,68.37,1,7,105.0711,38,5
10004139,1078,1,Hispanic,-0.826,84,68.37,1,9,117.3848,38,5
10004139,1078,1,Hispanic,-0.826,84,68.37,1,11,111.7925,38,5
10004205,1208,1,White,-1.44,100,58.83,1,0,45.3669,101,12
10004205,1208,1,White,-1.44,100,58.83,1,1,69.0164,101,12
10004205,1208,1,White,-1.44,100,58.83,1,2,72.0309,101,12
10004205,1208,1,White,-1.44,100,58.83,1,3,94.2746,101,12
10004205,1208,1,White,-1.44,100,58.83,1,4,90.2886,101,12
10004205,1208,1,White,-1.44,100,58.83,1,5,107.825,101,12
10004205,1208,1,White,-1.44,100,58.83,1,7,107.3507,101,12
10004205,1208,1,White,-1.44,100,58.83,1,9,143.5696,101,12
10004205,1208,1,White,-1.44,100,58.83,1,11,154.7175,101,12
10004217,1028,1,Asian,-1.27,85,66.4,1,0,51.9787,12,2
10004217,1028,1,Asian,-1.27,85,66.4,1,1,47.9336,12,2
10004217,1028,1,Asian,-1.27,85,66.4,1,2,53.8274,12,2
10004217,1028,1,Asian,-1.27,85,66.4,1,3,69.0687,12,2
10004217,1028,1,Asian,-1.27,85,66.4,1,4,71.909,12,2
10004217,1028,1,Asian,-1.27,85,66.4,1,5,89.274,12,2
10004217,1028,1,Asian,-1.27,85,66.4,1,7,104.9241,12,2
10004217,1028,1,Asian,-1.27,85,66.4,1,9,113.3094,12,2
10004217,1028,1,Asian,-1.27,85,66.4,1,11,115.4502,12,2
10004270,1071,1,Hispanic,-1.29,81,66.67,1,0,51.8052,32,4
10004270,1071,1,Hispanic,-1.29,81,66.67,1,1,56.8223,32,4
10004270,1071,1,Hispanic,-1.29,81,66.67,1,2,87.4759,32,4
10004270,1071,1,Hispanic,-1.29,81,66.67,1,3,101.9389,32,4
10004270,1071,1,Hispanic,-1.29,81,66.67,1,4,110.4864,32,4
10004270,1071,1,Hispanic,-1.29,81,66.67,1,5,113.3796,32,4
10004270,1071,1,Hispanic,-1.29,81,66.67,1,7,116.0513,32,4
10004270,1071,1,Hispanic,-1.29,81,66.67,1,9,132.0495,32,4
10004270,1071,1,Hispanic,-1.29,81,66.67,1,11,152.397,32,4
10004285,1066,1,Hispanic,-0.394,100,69.7,1,0,52.6447,24,3
10004285,1066,1,Hispanic,-0.394,100,69.7,1,1,62.6611,24,3
10004285,1066,1,Hispanic,-0.394,100,69.7,1,2,63.0755,24,3
10004285,1066,1,Hispanic,-0.394,100,69.7,1,3,76.8341,24,3
10004285,1066,1,Hispanic,-0.394,100,69.7,1,4,84.4621,24,3
10004285,1066,1,Hispanic,-0.394,100,69.7,1,5,98.5443,24,3
10004285,1066,1,Hispanic,-0.394,100,69.7,1,7,122.4149,24,3
10004285,1066,1,Hispanic,-0.394,100,69.7,1,9,124.931,24,3
10004285,1066,1,Hispanic,-0.394,100,69.7,1,11,132.3895,24,3
10004310,1289,1,Hispanic,-1.37,99,63.73,1,0,44.9185,123,14
10004310,1289,1,Hispanic,-1.37,99,63.73,1,1,57.563,123,14
10004310,1289,1,Hispanic,-1.37,99,63.73,1,2,66.4564,123,14
10004310,1289,1,Hispanic,-1.37,99,63.73,1,3,83.7446,123,14
10004310,1289,1,Hispanic,-1.37,99,63.73,1,4,101.127,123,14
10004310,1289,1,Hispanic,-1.37,99,63.73,1,5,114.9636,123,14
10004310,1289,1,Hispanic,-1.37,99,63.73,1,7,123.7628,123,14
10004310,1289,1,Hispanic,-1.37,99,63.73,1,9,126.9824,123,14
10004310,1289,1,Hispanic,-1.37,99,63.73,1,11,144.9073,123,14
10004311,2253,1,White,1.207,100,71.17,1,0,59.3752,630,74
10004311,2253,1,White,1.207,100,71.17,1,1,68.957,630,74
10004311,2253,1,White,1.207,100,71.17,1,2,75.3107,630,74
10004311,2253,1,White,1.207,100,71.17,1,3,104.525,630,74
10004311,2253,1,White,1.207,100,71.17,1,4,111.0467,630,74
10004311,2253,1,White,1.207,100,71.17,1,5,124.2178,630,74
10004311,2253,1,White,1.207,100,71.17,1,7,123.2047,630,74
10004311,2253,1,White,1.207,100,71.17,1,9,142.6099,630,74
10004311,2253,1,White,1.207,100,71.17,1,11,148.6866,630,74
10004316,2302,1,Hispanic,-1.78,100,63.5,1,0,40.7827,652,77
10004316,2302,1,Hispanic,-1.78,100,63.5,1,1,55.6596,652,77
10004316,2302,1,Hispanic,-1.78,100,63.5,1,2,64.1234,652,77
10004316,2302,1,Hispanic,-1.78,100,63.5,1,3,85.4093,652,77
10004316,2302,1,Hispanic,-1.78,100,63.5,1,4,98.4569,652,77
10004316,2302,1,Hispanic,-1.78,100,63.5,1,5,115.6892,652,77
10004316,2302,1,Hispanic,-1.78,100,63.5,1,7,125.3612,652,77
10004316,2302,1,Hispanic,-1.78,100,63.5,1,9,126.9824,652,77
10004316,2302,1,Hispanic,-1.78,100,63.5,1,11,127.1934,652,77
10004327,1111,1,Asian,0.0575,80,66.33,1,0,53.0829,76,9
10004327,1111,1,Asian,0.0575,80,66.33,1,1,64.0552,76,9
10004327,1111,1,Asian,0.0575,80,66.33,1,2,70.7656,76,9
10004327,1111,1,Asian,0.0575,80,66.33,1,3,83.0199,76,9
10004327,1111,1,Asian,0.0575,80,66.33,1,4,112.6338,76,9
10004327,1111,1,Asian,0.0575,80,66.33,1,5,114.2234,76,9
10004327,1111,1,Asian,0.0575,80,66.33,1,7,111.1446,76,9
10004327,1111,1,Asian,0.0575,80,66.33,1,9,119.7096,76,9
10004327,1111,1,Asian,0.0575,80,66.33,1,11,113.1386,76,9
10004374,2115,1,Hispanic,-0.957,83,58.5,1,0,49.1712,554,65
10004374,2115,1,Hispanic,-0.957,83,58.5,1,1,64.7465,554,65
10004374,2115,1,Hispanic,-0.957,83,58.5,1,2,67.6274,554,65
10004374,2115,1,Hispanic,-0.957,83,58.5,1,3,108.4664,554,65
10004374,2115,1,Hispanic,-0.957,83,58.5,1,4,111.0027,554,65
10004374,2115,1,Hispanic,-0.957,83,58.5,1,5,131.6984,554,65
10004374,2115,1,Hispanic,-0.957,83,58.5,1,7,130.7686,554,65
10004374,2115,1,Hispanic,-0.957,83,58.5,1,9,139.9073,554,65
10004374,2115,1,Hispanic,-0.957,83,58.5,1,11,148.8548,554,65
10004407,1720,1,Hispanic,-0.815,82,61.27,1,0,51.7013,342,40
10004407,1720,1,Hispanic,-0.815,82,61.27,1,1,64.8034,342,40
10004407,1720,1,Hispanic,-0.815,82,61.27,1,2,65.6251,342,40
10004407,1720,1,Hispanic,-0.815,82,61.27,1,3,77.5525,342,40
10004407,1720,1,Hispanic,-0.815,82,61.27,1,4,95.3869,342,40
10004407,1720,1,Hispanic,-0.815,82,61.27,1,5,103.1842,342,40
10004407,1720,1,Hispanic,-0.815,82,61.27,1,7,126.9762,342,40
10004407,1720,1,Hispanic,-0.815,82,61.27,1,9,119.149,342,40
10004407,1720,1,Hispanic,-0.815,82,61.27,1,11,133.4976,342,40
10004418,2253,1,White,-0.205,100,64.47,1,0,72.0418,631,74
10004418,2253,1,White,-0.205,100,64.47,1,1,78.3531,631,74
10004418,2253,1,White,-0.205,100,64.47,1,2,79.0828,631,74
10004418,2253,1,White,-0.205,100,64.47,1,3,109.6716,631,74
10004418,2253,1,White,-0.205,100,64.47,1,4,118.501,631,74
10004418,2253,1,White,-0.205,100,64.47,1,5,134.6046,631,74
10004418,2253,1,White,-0.205,100,64.47,1,7,148.5596,631,74
10004418,2253,1,White,-0.205,100,64.47,1,9,151.895,631,74
10004418,2253,1,White,-0.205,100,64.47,1,11,152.397,631,74
10004500,1006,1,Hispanic,0.0286,78,71.43,1,0,39.1142,6,1
10004500,1006,1,Hispanic,0.0286,78,71.43,1,1,42.5259,6,1
10004500,1006,1,Hispanic,0.0286,78,71.43,1,2,53.7978,6,1
10004500,1006,1,Hispanic,0.0286,78,71.43,1,3,64.3392,6,1
10004500,1006,1,Hispanic,0.0286,78,71.43,1,4,73.0373,6,1
10004500,1006,1,Hispanic,0.0286,78,71.43,1,5,80.3542,6,1
10004500,1006,1,Hispanic,0.0286,78,71.43,1,7,118.7587,6,1
10004500,1006,1,Hispanic,0.0286,78,71.43,1,9,135.3604,6,1
10004500,1006,1,Hispanic,0.0286,78,71.43,1,11,141.4034,6,1
10004516,1536,1,Hispanic,-0.802,78,70.23,1,0,52.3033,227,27
10004516,1536,1,Hispanic,-0.802,78,70.23,1,1,63.8818,227,27
10004516,1536,1,Hispanic,-0.802,78,70.23,1,2,71.1438,227,27
10004516,1536,1,Hispanic,-0.802,78,70.23,1,3,85.5282,227,27
10004516,1536,1,Hispanic,-0.802,78,70.23,1,4,95.9756,227,27
10004516,1536,1,Hispanic,-0.802,78,70.23,1,5,106.0008,227,27
10004516,1536,1,Hispanic,-0.802,78,70.23,1,7,118.1215,227,27
10004516,1536,1,Hispanic,-0.802,78,70.23,1,9,122.5158,227,27
10004516,1536,1,Hispanic,-0.802,78,70.23,1,11,137.0094,227,27
10004557,1111,1,Hispanic,-0.168,80,58.07,1,0,39.6671,77,9
10004557,1111,1,Hispanic,-0.168,80,58.07,1,1,42.017,77,9
10004557,1111,1,Hispanic,-0.168,80,58.07,1,2,60.8889,77,9
10004557,1111,1,Hispanic,-0.168,80,58.07,1,3,69.7167,77,9
10004557,1111,1,Hispanic,-0.168,80,58.07,1,4,87.8212,77,9
10004557,1111,1,Hispanic,-0.168,80,58.07,1,5,89.9713,77,9
10004557,1111,1,Hispanic,-0.168,80,58.07,1,7,101.074,77,9
10004557,1111,1,Hispanic,-0.168,80,58.07,1,9,118.0356,77,9
10004557,1111,1,Hispanic,-0.168,80,58.07,1,11,132.2462,77,9
10004619,1776,1,Hispanic,-0.121,89,66.3,1,0,61.0935,371,43
10004619,1776,1,Hispanic,-0.121,89,66.3,1,1,73.2487,371,43
10004619,1776,1,Hispanic,-0.121,89,66.3,1,2,75.6231,371,43
10004619,1776,1,Hispanic,-0.121,89,66.3,1,3,87.5046,371,43
10004619,1776,1,Hispanic,-0.121,89,66.3,1,4,89.7877,371,43
10004619,1776,1,Hispanic,-0.121,89,66.3,1,5,100.7865,371,43
10004619,1776,1,Hispanic,-0.121,89,66.3,1,7,105.8308,371,43
10004619,1776,1,Hispanic,-0.121,89,66.3,1,9,119.3463,371,43
10004619,1776,1,Hispanic,-0.121,89,66.3,1,11,131.8898,371,43
10004627,1310,1,Hispanic,-1.27,75,63.9,1,0,41.7311,137,16
10004627,1310,1,Hispanic,-1.27,75,63.9,1,1,53.0198,137,16
10004627,1310,1,Hispanic,-1.27,75,63.9,1,2,55.9624,137,16
10004627,1310,1,Hispanic,-1.27,75,63.9,1,3,59.1595,137,16
10004627,1310,1,Hispanic,-1.27,75,63.9,1,4,63.0935,137,16
10004627,1310,1,Hispanic,-1.27,75,63.9,1,5,66.7451,137,16
10004627,1310,1,Hispanic,-1.27,75,63.9,1,7,84.4206,137,16
10004627,1310,1,Hispanic,-1.27,75,63.9,1,9,85.3996,137,16
10004627,1310,1,Hispanic,-1.27,75,63.9,1,11,82.7925,137,16
10004638,1071,1,Hispanic,-0.705,81,65.17,1,0,52.9599,33,4
10004638,1071,1,Hispanic,-0.705,81,65.17,1,1,68.0659,33,4
10004638,1071,1,Hispanic,-0.705,81,65.17,1,2,73.1656,33,4
10004638,1071,1,Hispanic,-0.705,81,65.17,1,3,83.2759,33,4
10004638,1071,1,Hispanic,-0.705,81,65.17,1,4,84.3219,33,4
10004638,1071,1,Hispanic,-0.705,81,65.17,1,5,97.6269,33,4
10004638,1071,1,Hispanic,-0.705,81,65.17,1,7,116.8165,33,4
10004638,1071,1,Hispanic,-0.705,81,65.17,1,9,116.5327,33,4
10004638,1071,1,Hispanic,-0.705,81,65.17,1,11,134.0674,33,4
10004660,2219,1,White,-0.615,93,62.47,1,0,49.4742,612,72
10004660,2219,1,White,-0.615,93,62.47,1,1,52.5082,612,72
10004660,2219,1,White,-0.615,93,62.47,1,2,59.5235,612,72
10004660,2219,1,White,-0.615,93,62.47,1,3,67.2368,612,72
10004660,2219,1,White,-0.615,93,62.47,1,4,69.3663,612,72
10004660,2219,1,White,-0.615,93,62.47,1,5,79.4741,612,72
10004660,2219,1,White,-0.615,93,62.47,1,7,85.6957,612,72
10004660,2219,1,White,-0.615,93,62.47,1,9,89.0635,612,72
10004660,2219,1,White,-0.615,93,62.47,1,11,103.2609,612,72
